page	_pageNN
about	_aboutRB
in	B-movie.name
july	I-movie.name
movie	_movieNN
	
display	_displayNN
details	_detailNNS
of	_ofIN
in	B-movie.name
july	I-movie.name
movie	_movieNN
	
exhibit	_exhibitNN
details	_detailNNS
of	_ofIN
in	B-movie.name
july	I-movie.name
movie	_movieNN
	
in	B-movie.name
july	I-movie.name
movie	_movieNN
page	_pageNN
	
about	_aboutIN
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
find	_findVV
me	_mePP
the	_theDT
film	_filmNN
in	B-movie.name
july	I-movie.name
	
show	_showNN
information	_informationNN
for	_forIN
the	_theDT
movie	_movieNN
title	_titleNN
in	B-movie.name
july	I-movie.name
with	_withIN
moritz	B-actor.name
bleibtreu	I-actor.name
	
give	_giveVV
me	_mePP
details	_detailNNS
about	_aboutIN
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
i	_iNNS
want	_wantVVP
information	_informationNN
about	_aboutIN
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
get	_getVV
detailed	_detailedJJ
information	_informationNN
about	_aboutIN
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
search	_searchVV
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
show	_showNN
data	_datumNNS
for	_forIN
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
show	_showVV
me	_mePP
detailed	_detailedJJ
information	_informationNN
about	_aboutIN
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
show	_showVV
me	_mePP
more	_moreJJR
details	_detailNNS
for	_forIN
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
check	_checkNN
movie	_movieNN
in	B-movie.name
july	I-movie.name
information	_informationNN
	
display	_displayNN
information	_informationNN
for	_forIN
the	_theDT
movie	_movieNN
in	B-movie.name
july	I-movie.name
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
anne	B-actor.name
hathaway	I-actor.name
's	_'sPOS
latest	_lateJJS
movie	_movieNN
	
show	_showVV
me	_mePP
anne	B-actor.name
hathaway	I-actor.name
's	_'sPOS
latest	_lateJJS
movie	_movieNN
	
show	_showVV
me	_mePP
hathaway	B-actor.name
's	_'sPOS
recent	_recentJJ
movies	_movieNNS
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
jack	B-actor.name
black	I-actor.name
been	_beVBN
in	_inIN
	
angelina	B-actor.name
jolie	I-actor.name
movies	_movieNNS
	
in	_inIN
which	_whichWDT
movies	_movieNNS
has	_haveVHZ
angelina	B-actor.name
jolie	I-actor.name
starred	_starVVD
	
list	_listNN
of	_ofIN
movies	_movieNNS
starring	_starVVG
angelina	B-actor.name
jolie	I-actor.name
	
movies	_movieNNS
with	_withIN
angelina	B-actor.name
jolie	I-actor.name
	
show	_showNN
angelina	B-actor.name
jolie	I-actor.name
movies	_movieNNS
	
show	_showVV
me	_mePP
all	_allDT
movies	_movieNNS
for	_forIN
angelina	B-actor.name
jolie	I-actor.name
	
show	_showNN
movies	_movieNNS
with	_withIN
angelina	B-actor.name
jolie	I-actor.name
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
angelina	B-actor.name
jolie	I-actor.name
been	_beVBN
in	_inIN
	
which	_whichWDT
movies	_movieNNS
has	_haveVHZ
angelina	B-actor.name
jolie	I-actor.name
been	_beVBN
in	_inIN
	
list	_listNN
movies	_movieNNS
starring	_starVVG
angelina	B-actor.name
jolie	I-actor.name
	
list	_listNN
movies	_movieNNS
with	_withIN
angelina	B-actor.name
jolie	I-actor.name
in	_inIN
them	_themPP
	
funny	B-movie.genre
kids	B-rating.name
movies	_movieNNS
	
movies	_movieNNS
about	_aboutIN
basketball	B-movie.subject
	
can	_canMD
you	_youPP
locate	_locateVV
movies	_movieNNS
produced	_produceVVN
by	_byIN
clint	B-producer.name
eastwood	I-producer.name
	
can	_canMD
you	_youPP
show	_showVV
movies	_movieNNS
produced	_produceVVN
by	_byIN
clint	B-producer.name
eastwood	I-producer.name
	
find	_findVV
all	_allDT
movies	_movieNNS
produced	_produceVVN
by	_byIN
clint	B-producer.name
eastwood	I-producer.name
	
i	_iNNS
am	_beVBP
looking	_lookVVG
for	_forIN
movies	_movieNNS
produced	_produceVVN
by	_byIN
clint	B-producer.name
eastwood	I-producer.name
	
i	_iNNS
need	_needVVP
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
produced	_produceVVN
by	_byIN
clint	B-producer.name
eastwood	I-producer.name
	
please	_pleaseUH
find	_findVV
movies	_movieNNS
produced	_produceVVN
by	_byIN
clint	B-producer.name
eastwood	I-producer.name
	
will	_willMD
you	_youPP
provide	_provideVV
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
produced	_produceVVN
by	_byIN
clint	B-producer.name
eastwood	I-producer.name
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
more	_moreJJR
movies	_movieNNS
with	_withIN
katie	B-actor.name
holmes	I-actor.name
	
find	_findVV
any	_anyDT
movies	_movieNNS
about	_aboutIN
horses	B-movie.subject
	
what	_whatWP
are	_beVBP
some	_someDT
current	_currentJJ
movies	_movieNNS
with	_withIN
horses	B-movie.subject
as	_asIN
the	_theDT
main	_mainJJ
topic	_topicNN
of	_ofIN
the	_theDT
movie	_movieNN
	
johnny	B-actor.name
depp	I-actor.name
movies	_movieNNS
	
bring	_bringVV
up	_upRP
black	B-movie.name
swan	I-movie.name
production	_productionNN
	
all	_allPDT
the	_theDT
movies	_movieNNS
of	_ofIN
karan	B-director.name
johar	I-director.name
	
karan	B-director.name
johar	I-director.name
's	_'sPOS
movies	_movieNNS
	
find	_findVV
movies	_movieNNS
of	_ofIN
karan	B-director.name
johar	I-director.name
	
movies	_movieNNS
of	_ofIN
karan	B-director.name
johar	I-director.name
	
find	_findVV
director	_directorNN
movies	_movieNNS
	
find	_findVV
a	_aDT
list	_listNN
of	_ofIN
directors	_directorNNS
and	_andCC
their	_theirPP$
movies	_movieNNS
	
movies	_movieNNS
and	_andCC
who	_whoWP
directed	_directVVD
them	_themPP
	
bring	_bringVV
up	_upRP
all	_allDT
director	_directorNN
movies	_movieNNS
	
list	_listNN
director	_directorNN
movies	_movieNNS
	
show	_showNN
movies	_movieNNS
directed	_directVVN
by	_byIN
	
i	_iNNS
want	_wantVVP
to	_toTO
look	_lookVV
up	_upRP
information	_informationNN
about	_aboutIN
the	_theDT
movie	_movieNN
hotel	B-movie.name
transylvania	I-movie.name
	
will	B-actor.name
ferrell	I-actor.name
been	_beVBN
in	_inIN
	
what	_whatWP
has	_haveVHZ
will	B-actor.name
ferrell	I-actor.name
done	_doVVN
	
find	_findVV
movies	_movieNNS
about	_aboutIN
gambling	B-movie.subject
	
find	_findVV
movies	_movieNNS
about	_aboutIN
ice	B-movie.subject
skating	I-movie.subject
	
generate	_generateVV
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
about	_aboutIN
ice	B-movie.subject
skating	I-movie.subject
	
list	_listNN
ice	B-movie.subject
skating	I-movie.subject
movies	_movieNNS
please	_pleaseVVP
	
are	_beVBP
there	_thereRB
any	_anyDT
movies	_movieNNS
with	_withIN
ice	B-movie.subject
skating	I-movie.subject
	
please	_pleaseUH
show	_showVV
me	_mePP
movies	_movieNNS
about	_aboutIN
ice	B-movie.subject
skating	I-movie.subject
	
search	_searchNN
for	_forIN
movies	_movieNNS
about	_aboutIN
ice	B-movie.subject
skating	I-movie.subject
	
are	_beVBP
there	_thereRB
any	_anyDT
movies	_movieNNS
with	_withIN
skating	B-movie.subject
on	I-movie.subject
ice	I-movie.subject
	
find	_findVV
dreamworks	B-producer.name
movies	_movieNNS
for	B-rating.name
kids	I-rating.name
	
where	_whereWRB
can	_canMD
i	_iNNS
see	_seeVV
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
produced	_produceVVN
in	_inIN
great	B-country.name
britain	I-country.name
	
taye	B-actor.name
diggs	I-actor.name
films	_filmNNS
	
about	_aboutIN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
find	_findVV
me	_mePP
info	_infoNN
on	_onIN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
movie	_movieNN
info	_infoNN
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
see	_seeVV
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
information	_informationNN
	
overview	_overviewNN
of	_ofIN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
show	_showVV
me	_mePP
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
show	_showVV
me	_mePP
the	_theDT
page	_pageNN
about	_aboutIN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
get	_getVV
me	_mePP
info	_infoNN
about	_aboutIN
the	_theDT
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
show	_showNN
information	_informationNN
for	_forIN
the	_theDT
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
show	_showVV
me	_mePP
detailed	_detailedJJ
information	_informationNN
about	_aboutIN
the	_theDT
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
show	_showVV
me	_mePP
more	_moreJJR
details	_detailNNS
for	_forIN
the	_theDT
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
can	_canMD
you	_youPP
give	_giveVV
me	_mePP
detailed	_detailedJJ
information	_informationNN
about	_aboutIN
the	_theDT
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
dispaly	_dispalyJJ
info	_infoNN
for	_forIN
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
display	_displayNN
overview	_overviewNN
of	_ofIN
the	_theDT
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
i	_iNP
need	_needNN
information	_informationNN
about	_aboutIN
the	_theDT
cast	_castNN
reviews	_reviewVVZ
story	_storyNN
etc	_etcNN
in	_inIN
detail	_detailNN
about	_aboutIN
the	_theDT
movie	_movieNN
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
	
send	_sendVV
me	_mePP
movies	_movieNNS
that	_thatWDT
are	_beVBP
in	_inIN
chinese	B-movie.language
	
i	_iNNS
want	_wantVVP
chinese	B-movie.language
language	I-movie.language
movies	_movieNNS
	
show	_showVV
me	_mePP
movies	_movieNNS
in	_inIN
chinese	B-movie.language
	
find	_findVV
all	_allDT
chinese	B-movie.language
language	I-movie.language
movies	_movieNNS
	
look	_lookVV
up	_upRP
movies	_movieNNS
in	_inIN
chinese	B-movie.language
	
movies	_movieNNS
in	_inIN
chinese	B-movie.language
	
show	_showVV
me	_mePP
movies	_movieNNS
produced	_produceVVN
by	_byIN
julian	B-producer.name
fellows	I-producer.name
	
julian	B-producer.name
fellows	I-producer.name
productions	_productionNNS
	
can	_canMD
you	_youPP
please	_pleaseVV
search	_searchNN
movies	_movieNNS
of	_ofIN
tom	B-actor.name
cruise	I-actor.name
	
find	_findVV
movies	_movieNNS
with	_withIN
tom	B-actor.name
cruise	I-actor.name
	
find	_findVV
movies	_movieNNS
with	_withIN
tom	B-actor.name
cruise	I-actor.name
in	_inIN
them	_themPP
	
in	_inIN
what	_whatWP
movies	_movieNNS
tom	B-actor.name
cruise	I-actor.name
is	_beVBZ
	
movies	_movieNNS
starring	_starVVG
tom	B-actor.name
cruise	I-actor.name
	
show	_showVV
me	_mePP
all	_allDT
movies	_movieNNS
tom	B-actor.name
cruise	I-actor.name
has	_haveVHZ
been	_beVBN
in	_inIN
	
tom	B-actor.name
cruise	I-actor.name
movies	_movieNNS
	
tom	B-actor.name
cruise	I-actor.name
movies	_movieNNS
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
tom	B-actor.name
cruise	I-actor.name
been	_beVBN
in	_inIN
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
tom	B-actor.name
cruise	I-actor.name
starred	_starVVN
in	_inIN
	
find	_findVV
movies	_movieNNS
produced	_produceVVN
by	_byIN
george	B-producer.name
lucas	I-producer.name
	
find	_findVV
movies	_movieNNS
produced	_produceVVN
by	_byIN
george	B-producer.name
lucus	I-producer.name
	
give	_giveVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
produced	_produceVVN
by	_byIN
george	B-producer.name
lucas	I-producer.name
	
give	_giveVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
that	_thatIN/that
george	B-producer.name
lucas	I-producer.name
produced	_produceVVD
	
locate	_locateVV
all	_allDT
movies	_movieNNS
produced	_produceVVN
by	_byIN
george	B-producer.name
lucas	I-producer.name
	
list	_listNN
of	_ofIN
dax	B-actor.name
shepard	I-actor.name
movies	_movieNNS
	
yash	B-director.name
chopra	I-director.name
's	_'sPOS
movies	_movieNNS
	
find	_findVV
movies	_movieNNS
of	_ofIN
yash	B-director.name
chopra	I-director.name
	
trouble	B-movie.name
with	I-movie.name
the	I-movie.name
curve	I-movie.name
was	_beVBD
based	_baseVVN
on	_onIN
what	_whatWP
	
what	_whatWP
was	_beVBD
the	_theDT
last	_lastJJ
film	_filmNN
robert	B-producer.name
redford	I-producer.name
produced	_produceVVD
	
movies	_movieNNS
about	_aboutIN
immigration	B-movie.subject
	
dawn	B-movie.name
of	I-movie.name
the	I-movie.name
dead	I-movie.name
movie	_movieNN
information	_informationNN
	
search	_searchVV
the	B-movie.name
campaign	I-movie.name
movie	_movieNN
	
show	_showVV
me	_mePP
information	_informationNN
related	_relateVVN
to	_toTO
the	_theDT
film	_filmNN
the	B-movie.name
campaign	I-movie.name
	
will	_willMD
you	_youPP
please	_pleaseVV
show	_showVV
me	_mePP
info	_infoNN
on	_onIN
the	_theDT
movie	_movieNN
the	B-movie.name
campaign	I-movie.name
	
the	B-movie.name
campaign	I-movie.name
movie	_movieNN
page	_pageNN
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
info	_infoNN
on	_onIN
the	_theDT
movie	_movieNN
the	B-movie.name
campaign	I-movie.name
	
look	_lookVV
up	_upRP
movie	_movieNN
the	B-movie.name
campaign	I-movie.name
	
please	_pleaseUH
show	_showVV
me	_mePP
info	_infoNN
on	_onIN
the	_theDT
movie	_movieNN
the	B-movie.name
campaign	I-movie.name
	
show	_showVV
me	_mePP
information	_informationNN
for	_forIN
the	_theDT
movie	_movieNN
the	B-movie.name
campaign	I-movie.name
	
tell	_tellVV
me	_mePP
about	_aboutIN
the	_theDT
movie	_movieNN
the	B-movie.name
campaign	I-movie.name
in	_inIN
detail	_detailNN
	
can	_canMD
you	_youPP
show	_showVV
me	_mePP
details	_detailNNS
about	_aboutIN
the	_theDT
movie	_movieNN
the	B-movie.name
campaign	I-movie.name
	
find	_findVV
movies	_movieNNS
about	_aboutIN
love	B-movie.subject
	
movies	_movieNNS
about	_aboutIN
nature	B-movie.subject
	
show	_showVV
me	_mePP
the	_theDT
comedy	B-movie.genre
pitch	B-movie.name
perfect	I-movie.name
	
show	_showVV
me	_mePP
the	_theDT
movies	_movieNNS
produced	_produceVVN
by	_byIN
reliance	B-producer.name
	
which	_whichWDT
movies	_movieNNS
are	_beVBP
family	B-rating.name
friendly	I-rating.name
	
can	_canMD
you	_youPP
get	_getVV
me	_mePP
a	_aDT
pg	B-rating.name
movie	_movieNN
list	_listNN
	
find	_findVV
a	_aDT
pg	B-rating.name
rated	_rateVVN
movie	_movieNN
	
find	_findVV
rated	_rateVVN
pg	B-rating.name
movies	_movieNNS
	
give	_giveVV
me	_mePP
some	_someDT
good	_goodJJ
pg	B-rating.name
moives	_moivesNNS
	
i	_iNNS
am	_beVBP
looking	_lookVVG
for	_forIN
movies	_movieNNS
that	_thatWDT
are	_beVBP
rated	_rateVVN
pg	B-rating.name
for	B-rating.name
family	I-rating.name
movie	I-rating.name
night	I-rating.name
	
i	_iNNS
need	_needVVP
to	_toTO
see	_seeVV
a	_aDT
list	_listNN
of	_ofIN
pg	B-rating.name
movies	_movieNNS
	
i	_iNNS
need	_needVVP
to	_toTO
see	_seeVV
all	_allDT
pg	B-rating.name
movies	_movieNNS
	
movies	_movieNNS
rated	_rateVVD
pg	B-rating.name
	
pg	B-rating.name
movies	_movieNNS
list	_listVV
please	_pleaseUH
	
please	_pleaseUH
show	_showVV
a	_aDT
list	_listNN
of	_ofIN
recent	_recentJJ
movies	_movieNNS
rated	_rateVVN
pg	B-rating.name
	
show	_showVV
me	_mePP
movies	_movieNNS
rated	_rateVVN
pg	B-rating.name
	
bring	_bringVV
up	_upRP
all	_allDT
pg	B-rating.name
movies	_movieNNS
	
find	_findVV
me	_mePP
pg	B-rating.name
movies	_movieNNS
	
find	_findVV
movies	_movieNNS
rated	_rateVVN
pg	B-rating.name
	
find	_findVV
movies	_movieNNS
that	_thatWDT
are	_beVBP
pg	B-rating.name
	
i	_iNNS
need	_needVVP
movies	_movieNNS
with	_withIN
a	_aDT
pg	B-rating.name
rating	_ratingNN
	
i	_iNNS
want	_wantVVP
to	_toTO
search	_searchVV
for	_forIN
pg	B-rating.name
rated	_rateVVN
movies	_movieNNS
	
list	_listNN
movies	_movieNNS
rated	_rateVVN
pg	B-rating.name
	
movies	_movieNNS
with	_withIN
pg	B-rating.name
rating	_ratingNN
	
movies	_movieNNS
with	_withIN
pg	B-rating.name
rating	_ratingNN
	
pg	B-rating.name
movies	_movieNNS
	
show	_showVV
me	_mePP
pg	B-rating.name
rated	_rateVVN
movies	_movieNNS
	
show	_showVV
me	_mePP
the	_theDT
movies	_movieNNS
rating	_ratingNN
pg	B-rating.name
	
find	_findVV
movies	_movieNNS
with	_withIN
pg	B-rating.name
ratings	_ratingNNS
only	_onlyRB
	
i	_iNNS
want	_wantVVP
a	_aDT
list	_listNN
of	_ofIN
pg	B-rating.name
rated	_rateVVN
movies	_movieNNS
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
movies	_movieNNS
that	_thatWDT
are	_beVBP
rated	_rateVVN
pg	B-rating.name
	
only	_onlyJJ
show	_showNN
movies	_movieNNS
rated	_rateVVN
pg	B-rating.name
	
please	_pleaseUH
find	_findVV
pg	B-rating.name
rated	_rateVVN
movies	_movieNNS
	
search	_searchNN
for	_forIN
movies	_movieNNS
with	_withIN
a	_aDT
pg	B-rating.name
rating	_ratingNN
	
search	_searchNN
for	_forIN
movies	_movieNNS
with	_withIN
a	_aDT
pg	B-rating.name
rating	_ratingNN
	
show	_showVV
me	_mePP
all	_allDT
pg	B-rating.name
movies	_movieNNS
	
show	_showVV
me	_mePP
movies	_movieNNS
with	_withIN
pg	B-rating.name
rating	_ratingNN
	
show	_showVV
me	_mePP
movies	_movieNNS
with	_withIN
pg	B-rating.name
ratings	_ratingNNS
	
show	_showVV
me	_mePP
pg	B-rating.name
movies	_movieNNS
	
get	_getVV
hungarian	B-country.name
films	_filmNNS
	
i	_iNNS
want	_wantVVP
to	_toTO
watch	_watchVV
a	_aDT
comedy	B-movie.genre
made	_makeVVN
in	_inIN
hungary	B-country.name
	
show	_showVV
me	_mePP
hungarian	B-country.name
comedies	B-movie.genre
	
what	_whatWP
's	_beVBZ
the	_theDT
latest	_lateJJS
on	_onIN
brad	B-actor.name
pitt	I-actor.name
	
i	_iNNS
'm	_beVBP
looking	_lookVVG
for	_forIN
a	_aDT
jason	B-director.name
cortlund	I-director.name
movie	_movieNN
	
show	_showVV
me	_mePP
the	_theDT
movie	_movieNN
now	B-movie.name
forager	I-movie.name
	
what	_whatWP
old	_oldJJ
movies	_movieNNS
are	_beVBP
made	_makeVVN
by	_byIN
warner	B-producer.name
brothers	I-producer.name
	
i	_iNNS
want	_wantVVP
to	_toTO
look	_lookVV
up	_upRP
alfred	B-director.name
hitchcock	I-director.name
movies	_movieNNS
	
find	_findVV
me	_mePP
movies	_movieNNS
made	_makeVVN
by	_byIN
alfred	B-director.name
hitchcock	I-director.name
	
i	_iNNS
want	_wantVVP
to	_toTO
search	_searchVV
for	_forIN
alfred	B-director.name
hitchcock	I-director.name
movies	_movieNNS
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
watch	_watchVV
an	_anDT
alfred	B-director.name
hitchcock	I-director.name
movie	_movieNN
	
show	_showVV
me	_mePP
some	_someDT
alfred	B-director.name
hitchcock	I-director.name
movies	_movieNNS
	
look	_lookVV
up	_upRP
alfred	B-director.name
hitchcock	I-director.name
movies	_movieNNS
	
movies	_movieNNS
alfred	B-director.name
hitchcock	I-director.name
	
movies	_movieNNS
by	_byIN
alfred	B-director.name
hitchcock	I-director.name
	
movies	_movieNNS
by	_byIN
alfred	B-director.name
hitchcock	I-director.name
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
alfred	B-director.name
hitchcock	I-director.name
directed	_directVVD
	
hitchcock	B-director.name
movie	_movieNN
list	_listNN
	
list	_listNN
hitchcock	B-director.name
movies	_movieNNS
	
movie	_movieNN
list	_listNN
hitchcock	B-director.name
	
show	_showVV
me	_mePP
hitchcock	B-director.name
movies	_movieNNS
	
hitchcock	B-director.name
movie	_movieNN
info	_infoNN
	
hitchcock	B-director.name
movies	_movieNNS
	
what	_whatWP
movies	_movieNNS
did	_doVVD
hitchcock	B-director.name
direct	_directJJ
	
show	_showVV
me	_mePP
the	_theDT
last	_lastJJ
five	_fiveCD
films	_filmNNS
for	_forIN
lionsgate	B-producer.name
	
show	_showVV
me	_mePP
recent	_recentJJ
movies	_movieNNS
from	_fromIN
lionsgate	B-producer.name
	
what	_whatWP
new	_newJJ
movies	_movieNNS
does	_doVVZ
lionsgate	B-producer.name
have	_haveVHP
out	_outRB
	
show	_showVV
me	_mePP
the	_theDT
movie	_movieNN
vulgaria	B-movie.name
	
what	_whatWP
recently	_recentlyRB
released	_releaseVVD
movies	_movieNNS
are	_beVBP
rated	_rateVVN
r	B-rating.name
	
get	_getVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
current	_currentJJ
r-rated	B-rating.name
movies	_movieNNS
	
show	_showVV
a	_aDT
list	_listNN
of	_ofIN
recent	_recentJJ
releases	_releaseNNS
that	_thatWDT
are	_beVBP
rated	_rateVVN
pg	B-rating.name
	
what	_whatWP
are	_beVBP
some	_someDT
recent	_recentJJ
released	_releaseVVN
pg	B-rating.name
movies	_movieNNS
	
show	_showVV
recent	_recentJJ
movies	_movieNNS
rated	_rateVVN
pg	B-rating.name
	
will	_willMD
you	_youPP
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
recent	_recentJJ
movies	_movieNNS
rated	_rateVVN
pg	B-rating.name
	
which	_whichWDT
current	_currentJJ
movies	_movieNNS
are	_beVBP
rated	_rateVVN
pg	B-rating.name
	
do	_doVV
you	_youPP
have	_haveVHP
anything	_anythingNN
by	_byIN
george	B-director.name
cukor	I-director.name
	
what	_whatWP
was	_beVBD
the	_theDT
first	_firstJJ
movie	_movieNN
steven	B-director.name
spielberg	I-director.name
directed	_directVVD
	
did	_doVVD
rob	B-director.name
reiner	I-director.name
direct	_directVV
any	_anyDT
movies	_movieNNS
	
what	_whatWP
was	_beVBD
the	_theDT
highest	_highJJS
making	_makingNN
movie	_movieNN
	
show	_showVV
me	_mePP
high	_highRB
grossing	_grossVVG
movies	_movieNNS
	
what	_whatWP
movies	_movieNNS
made	_makeVVD
the	_theDT
most	_mostJJS
money	_moneyNN
	
what	_whatWP
are	_beVBP
the	_theDT
top	_topJJ
grossing	_grossVVG
movies	_movieNNS
	
find	_findVV
the	_theDT
new	_newJJ
will	B-actor.name
ferrell	I-actor.name
movie	_movieNN
	
what	_whatWP
are	_beVBP
the	_theDT
three	_threeCD
latest	_lateJJS
films	_filmNNS
with	_withIN
will	B-actor.name
ferrell	I-actor.name
	
what	_whatWP
are	_beVBP
recent	_recentJJ
films	_filmNNS
by	_byIN
will	B-actor.name
ferrell	I-actor.name
	
any	_anyDT
new	_newJJ
movies	_movieNNS
with	_withIN
eddie	B-actor.name
murphy	I-actor.name
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
look	_lookVV
for	_forIN
movies	_movieNNS
about	_aboutIN
god	B-movie.subject
	
look	_lookVV
up	_upRP
movies	_movieNNS
about	_aboutIN
god	B-movie.subject
	
i	_iNNS
want	_wantVVP
to	_toTO
look	_lookVV
for	_forIN
movies	_movieNNS
about	_aboutIN
god	B-movie.subject
	
please	_pleaseVV
search	_searchNN
for	_forIN
movies	_movieNNS
about	_aboutIN
god	B-movie.subject
	
watch	_watchNN
ron	B-director.name
howard	I-director.name
's	_'sPOS
latest	_lateJJS
movie	_movieNN
	
find	_findVV
ron	B-director.name
howard	I-director.name
new	_newJJ
movie	_movieNN
	
i	_iNNS
need	_needVVP
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
produced	_produceVVN
by	_byIN
ray	B-producer.name
stark	I-producer.name
	
show	_showVV
me	_mePP
all	_allDT
movies	_movieNNS
produced	_produceVVN
by	_byIN
ray	B-producer.name
stark	I-producer.name
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
ray	B-producer.name
stark	I-producer.name
produced	_produceVVN
	
what	_whatWP
movie	_movieNN
has	_haveVHZ
albert	B-actor.name
brooks	I-actor.name
done	_doVVN
lately	_latelyRB
	
recent	_recentJJ
movies	_movieNNS
by	_byIN
steven	B-director.name
spielberg	I-director.name
	
find	_findVV
sandra	B-actor.name
bullock	I-actor.name
's	_'sPOS
latest	_lateJJS
movie	_movieNN
	
i	_iNNS
am	_beVBP
looking	_lookVVG
for	_forIN
movies	_movieNNS
directed	_directVVN
by	_byIN
tom	B-director.name
hanks	I-director.name
	
find	_findVV
movies	_movieNNS
directed	_directVVN
by	_byIN
tom	B-director.name
hanks	I-director.name
	
show	_showVV
me	_mePP
movies	_movieNNS
that	_thatIN/that
tom	B-director.name
hanks	I-director.name
directed	_directVVD
	
movies	_movieNNS
by	_byIN
tom	B-director.name
hanks	I-director.name
	
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
all	_allDT
movies	_movieNNS
that	_thatWDT
were	_beVBD
directed	_directVVN
by	_byIN
tom	B-director.name
hanks	I-director.name
	
what	_whatWP
movie	_movieNN
made	_makeVVD
the	_theDT
least	_leastJJS
money	_moneyNN
	
what	_whatWP
has	_haveVHZ
tom	B-actor.name
cruise	I-actor.name
acted	_actVVD
in	_inIN
lately	_latelyRB
	
what	_whatWP
new	_newJJ
movies	_movieNNS
are	_beVBP
playing	_playVVG
with	_withIN
rating	_ratingNN
of	_ofIN
pg	B-rating.name
thirteen	I-rating.name
	
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
that	_thatWDT
